package,namespace_directive,func
VGAM,export,rotzeta
VGAM,export,otzeta
VGAM,export,dotpospois
VGAM,export,potpospois
VGAM,export,qotpospois
VGAM,export,rotpospois
VGAM,export,otpospoisson
VGAM,export,dotlog
VGAM,export,potlog
VGAM,export,qotlog
VGAM,export,rotlog
VGAM,export,otlog
VGAM,export,doilog
VGAM,export,poilog
VGAM,export,qoilog
VGAM,export,roilog
VGAM,export,oilog
VGAM,export,doizipf
VGAM,export,poizipf
VGAM,export,qoizipf
VGAM,export,roizipf
VGAM,export,oizipf
VGAM,export,gharmonic
VGAM,export,gharmonic2
VGAM,export,pzeta
VGAM,export,qzeta
VGAM,export,rzeta
VGAM,export,qzipf
VGAM,export,doizeta
VGAM,export,poizeta
VGAM,export,qoizeta
VGAM,export,roizeta
VGAM,export,oizeta
VGAM,export,bisection.basic
VGAM,export,Zeta.aux
VGAM,export,deflat.limit.oizeta
VGAM,export,topple
VGAM,export,dtopple
VGAM,export,ptopple
VGAM,export,qtopple
VGAM,export,rtopple
VGAM,export,oiposbinomial
VGAM,export,doiposbinom
VGAM,export,poiposbinom
VGAM,export,qoiposbinom
VGAM,export,roiposbinom
VGAM,export,doipospois
VGAM,export,poipospois
VGAM,export,qoipospois
VGAM,export,roipospois
VGAM,export,oipospoisson
VGAM,export,deflat.limit.oipospois
VGAM,export,zoabetaR
VGAM,export,sm.ps
VGAM,export,get.X.VLM.aug
VGAM,export,psv2magic
VGAM,export,checkwz
VGAM,export,process.constraints
VGAM,export,mux22
VGAM,export,mux111
VGAM,export,AR1EIM
VGAM,export,AR1.gammas
VGAM,export,as.char.expression
VGAM,export,predictvglmS4VGAM
VGAM,export,EIM.posNB.speciald
VGAM,export,EIM.NB.speciald
VGAM,export,EIM.posNB.specialp
VGAM,export,EIM.NB.specialp
VGAM,export,.min.criterion.VGAM
VGAM,export,pzoibetabinom
VGAM,export,pzoibetabinom.ab
VGAM,export,rzoibetabinom
VGAM,export,rzoibetabinom.ab
VGAM,export,dzoibetabinom
VGAM,export,dzoibetabinom.ab
VGAM,export,Init.mu
VGAM,export,log1mexp
VGAM,export,dzoabeta
VGAM,export,pzoabeta
VGAM,export,qzoabeta
VGAM,export,rzoabeta
VGAM,export,logitoffsetlink
VGAM,export,showvglmS4VGAM
VGAM,export,showvgamS4VGAM
VGAM,export,subsetarray3
VGAM,export,tapplymat1
VGAM,export,findFirstMethod
VGAM,export,summaryvglmS4VGAM
VGAM,export,showsummaryvglmS4VGAM
VGAM,export,vcov.vlm
VGAM,export,coef.vlm
VGAM,export,formula.vlm
VGAM,export,model.matrix.vlm
VGAM,export,has.interceptvlm
VGAM,export,term.namesvlm
VGAM,export,responseNamevlm
VGAM,export,profilevglm
VGAM,export,vplot.profile
VGAM,export,vpairs.profile
VGAM,export,confintvglm
VGAM,export,confintrrvglm
VGAM,export,confintvgam
VGAM,export,dgenpois
VGAM,export,AR1
VGAM,export,dAR1
VGAM,export,param.names
VGAM,export,is.buggy.vlm
VGAM,export,nparam
VGAM,export,nparam.vlm
VGAM,export,nparam.vgam
VGAM,export,nparam.rrvglm
VGAM,export,nparam.qrrvglm
VGAM,export,nparam.rrvgam
VGAM,export,linkfun
VGAM,export,linkfun.vglm
VGAM,export,sm.bs
VGAM,export,sm.ns
VGAM,export,sm.scale.default
VGAM,export,sm.poly
VGAM,export,sm.scale
VGAM,export,case.names
VGAM,export,coef
VGAM,export,coefficients
VGAM,export,df.residual
VGAM,export,fitted
VGAM,export,fitted.values
VGAM,export,formula
VGAM,export,residuals
VGAM,export,variable.names
VGAM,export,weights
VGAM,export,expected.betabin.ab
VGAM,export,grid.search
VGAM,export,grid.search2
VGAM,export,grid.search3
VGAM,export,grid.search4
VGAM,export,QR.Q
VGAM,export,QR.R
VGAM,export,Select
VGAM,export,subsetcol
VGAM,export,simulate.vlm
VGAM,export,familyname.vlm
VGAM,export,familyname.vglmff
VGAM,export,logLik.qrrvglm
VGAM,export,BICvlm
VGAM,export,check.omit.constant
VGAM,export,I.col
VGAM,export,dbiclaytoncop
VGAM,export,rbiclaytoncop
VGAM,export,biclaytoncop
VGAM,export,bistudentt
VGAM,export,dbistudentt
VGAM,export,dbinormcop
VGAM,export,pbinormcop
VGAM,export,rbinormcop
VGAM,export,binormalcop
VGAM,export,kendall.tau
VGAM,export,expint
VGAM,export,expexpint
VGAM,export,expint.E1
VGAM,export,pgamma.deriv
VGAM,export,pgamma.deriv.unscaled
VGAM,export,truncweibull
VGAM,export,binom2.rho.ss
VGAM,export,arwz2wz
VGAM,export,link2list
VGAM,export,multilogit
VGAM,export,perks
VGAM,export,dperks
VGAM,export,pperks
VGAM,export,qperks
VGAM,export,rperks
VGAM,export,gumbelII
VGAM,export,dgumbelII
VGAM,export,pgumbelII
VGAM,export,qgumbelII
VGAM,export,rgumbelII
VGAM,export,makeham
VGAM,export,dmakeham
VGAM,export,pmakeham
VGAM,export,qmakeham
VGAM,export,rmakeham
VGAM,export,gompertz
VGAM,export,dgompertz
VGAM,export,pgompertz
VGAM,export,qgompertz
VGAM,export,rgompertz
VGAM,export,lindley
VGAM,export,dlind
VGAM,export,plind
VGAM,export,rlind
VGAM,export,w.wz.merge
VGAM,export,w.y.check
VGAM,export,vweighted.mean.default
VGAM,export,is.parallel.matrix
VGAM,export,is.parallel.vglm
VGAM,export,is.zero.matrix
VGAM,export,is.zero.vglm
VGAM,export,nvar_vlm
VGAM,export,npred
VGAM,export,npred.vlm
VGAM,export,hatvalues
VGAM,export,hatvaluesvlm
VGAM,export,dfbeta
VGAM,export,dfbetavlm
VGAM,export,hatplot
VGAM,export,hatplot.vlm
VGAM,export,VGAMenv
VGAM,export,lrtest
VGAM,export,lrtest_vglm
VGAM,export,update_default
VGAM,export,update_formula
VGAM,export,nvar
VGAM,export,nvar.vlm
VGAM,export,nvar.vgam
VGAM,export,nvar.rrvglm
VGAM,export,nvar.qrrvglm
VGAM,export,nvar.rrvgam
VGAM,export,nvar.rcim
VGAM,export,nobs.vlm
VGAM,export,plota21
VGAM,export,Confint.rrnb
VGAM,export,Confint.nb1
VGAM,export,vcovrrvglm
VGAM,export,posbernoulli.b
VGAM,export,posbernoulli.t
VGAM,export,posbernoulli.tb
VGAM,export,aux.posbernoulli.t
VGAM,export,N.hat.posbernoulli
VGAM,export,dposbern
VGAM,export,rposbern
VGAM,export,is.empty.list
VGAM,export,Build.terms.vlm
VGAM,export,interleave.VGAM
VGAM,export,interleave.cmat
VGAM,export,procVec
VGAM,export,eijfun
VGAM,export,ResSS.vgam
VGAM,export,valt.control
VGAM,export,trivial.constraints
VGAM,export,vcontrol.expression
VGAM,export,vplot
VGAM,export,vplot.default
VGAM,export,vplot.factor
VGAM,export,vplot.list
VGAM,export,vplot.matrix
VGAM,export,vplot.numeric
VGAM,export,vvplot.factor
VGAM,export,m2a
VGAM,export,a2m
VGAM,export,vforsub
VGAM,export,vbacksub
VGAM,export,vchol
VGAM,export,case.namesvlm
VGAM,export,variable.namesvlm
VGAM,export,expgeometric
VGAM,export,dexpgeom
VGAM,export,pexpgeom
VGAM,export,qexpgeom
VGAM,export,rexpgeom
VGAM,export,genrayleigh
VGAM,export,dgenray
VGAM,export,pgenray
VGAM,export,qgenray
VGAM,export,rgenray
VGAM,export,exppoisson
VGAM,export,dexppois
VGAM,export,pexppois
VGAM,export,qexppois
VGAM,export,rexppois
VGAM,export,explogff
VGAM,export,dexplog
VGAM,export,pexplog
VGAM,export,qexplog
VGAM,export,rexplog
VGAM,export,Rcim
VGAM,export,plotrcim0
VGAM,export,rcim
VGAM,export,summaryrcim
VGAM,export,moffset
VGAM,export,plotqvar
VGAM,export,qvplot
VGAM,export,Qvar
VGAM,export,qvar
VGAM,export,depvar
VGAM,export,depvar.vlm
VGAM,export,put.caption
VGAM,export,cm.VGAM
VGAM,export,cm.nointercept.VGAM
VGAM,export,cm.zero.VGAM
VGAM,export,Deviance.categorical.data.vgam
VGAM,export,lm2qrrvlm.model.matrix
VGAM,export,vlabel
VGAM,export,dimm
VGAM,export,is.smart
VGAM,export,smart.mode.is
VGAM,export,wrapup.smart
VGAM,export,setup.smart
VGAM,export,sm.min1
VGAM,export,sm.min2
VGAM,export,smart.expression
VGAM,export,get.smart
VGAM,export,get.smart.prediction
VGAM,export,put.smart
VGAM,export,dbinorm
VGAM,export,pbinorm
VGAM,export,rbinorm
VGAM,export,binormal
VGAM,export,pnorm2
VGAM,export,dnorm2
VGAM,export,iam
VGAM,export,fill
VGAM,export,fill1
VGAM,export,fill2
VGAM,export,fill3
VGAM,export,biamhcop
VGAM,export,dbiamhcop
VGAM,export,pbiamhcop
VGAM,export,rbiamhcop
VGAM,export,bigamma.mckay
VGAM,export,freund61
VGAM,export,frechet
VGAM,export,dfrechet
VGAM,export,pfrechet
VGAM,export,qfrechet
VGAM,export,rfrechet
VGAM,export,bifrankcop
VGAM,export,dbifrankcop
VGAM,export,pbifrankcop
VGAM,export,rbifrankcop
VGAM,export,biplackettcop
VGAM,export,dbiplackcop
VGAM,export,pbiplackcop
VGAM,export,rbiplackcop
VGAM,export,benini1
VGAM,export,dbenini
VGAM,export,pbenini
VGAM,export,qbenini
VGAM,export,rbenini
VGAM,export,maxwell
VGAM,export,dmaxwell
VGAM,export,pmaxwell
VGAM,export,qmaxwell
VGAM,export,rmaxwell
VGAM,export,bifgmexp
VGAM,export,bifgmcop
VGAM,export,dbifgmcop
VGAM,export,pbifgmcop
VGAM,export,rbifgmcop
VGAM,export,bigumbelIexp
VGAM,export,erf
VGAM,export,erfc
VGAM,export,lerch
VGAM,export,lambertW
VGAM,export,log1pexp
VGAM,export,truncpareto
VGAM,export,dtruncpareto
VGAM,export,qtruncpareto
VGAM,export,rtruncpareto
VGAM,export,ptruncpareto
VGAM,export,paretoff
VGAM,export,dpareto
VGAM,export,qpareto
VGAM,export,rpareto
VGAM,export,ppareto
VGAM,export,paretoIV
VGAM,export,dparetoIV
VGAM,export,qparetoIV
VGAM,export,rparetoIV
VGAM,export,pparetoIV
VGAM,export,paretoIII
VGAM,export,dparetoIII
VGAM,export,qparetoIII
VGAM,export,rparetoIII
VGAM,export,pparetoIII
VGAM,export,paretoII
VGAM,export,dparetoII
VGAM,export,qparetoII
VGAM,export,rparetoII
VGAM,export,pparetoII
VGAM,export,dparetoI
VGAM,export,qparetoI
VGAM,export,rparetoI
VGAM,export,pparetoI
VGAM,export,cens.gumbel
VGAM,export,gumbelff
VGAM,export,gumbel
VGAM,export,dgumbel
VGAM,export,pgumbel
VGAM,export,qgumbel
VGAM,export,rgumbel
VGAM,export,foldnormal
VGAM,export,dfoldnorm
VGAM,export,pfoldnorm
VGAM,export,qfoldnorm
VGAM,export,rfoldnorm
VGAM,export,cennormal
VGAM,export,cens.normal
VGAM,export,double.cens.normal
VGAM,export,rec.normal
VGAM,export,rec.normal.control
VGAM,export,rec.exp1
VGAM,export,rec.exp1.control
VGAM,export,cens.rayleigh
VGAM,export,rayleigh
VGAM,export,drayleigh
VGAM,export,prayleigh
VGAM,export,qrayleigh
VGAM,export,rrayleigh
VGAM,export,drice
VGAM,export,price
VGAM,export,qrice
VGAM,export,rrice
VGAM,export,riceff
VGAM,export,marcumQ
VGAM,export,dskellam
VGAM,export,rskellam
VGAM,export,skellam
VGAM,export,inv.gaussianff
VGAM,export,dinv.gaussian
VGAM,export,pinv.gaussian
VGAM,export,rinv.gaussian
VGAM,export,waldff
VGAM,export,expexpff1
VGAM,export,expexpff
VGAM,export,AICvlm
VGAM,export,AICvgam
VGAM,export,AICrrvglm
VGAM,export,AICqrrvglm
VGAM,export,#AICvglm
VGAM,export,anova.vgam
VGAM,export,anova.vglm
VGAM,export,bisa
VGAM,export,dbisa
VGAM,export,pbisa
VGAM,export,qbisa
VGAM,export,rbisa
VGAM,export,betabinomialff
VGAM,export,betabinomial
VGAM,export,double.expbinomial
VGAM,export,dbetabinom
VGAM,export,pbetabinom
VGAM,export,rbetabinom
VGAM,export,dbetabinom.ab
VGAM,export,pbetabinom.ab
VGAM,export,rbetabinom.ab
VGAM,export,biplot.qrrvglm
VGAM,export,dbort
VGAM,export,rbort
VGAM,export,borel.tanner
VGAM,export,care.exp
VGAM,export,cauchy
VGAM,export,cauchy1
VGAM,export,concoef.rrvgam
VGAM,export,concoef.Coef.rrvgam
VGAM,export,concoef.Coef.qrrvglm
VGAM,export,concoef.qrrvglm
VGAM,export,cdf
VGAM,export,cdf.lms.bcg
VGAM,export,cdf.lms.bcn
VGAM,export,cdf.lms.yjn
VGAM,export,cdf.vglm
VGAM,export,Coef.rrvgam
VGAM,export,Coefficients
VGAM,export,coefqrrvglm
VGAM,export,coefvlm
VGAM,export,coefvgam
VGAM,export,coefvsmooth.spline
VGAM,export,coefvsmooth.spline.fit
VGAM,export,constraints
VGAM,export,constraints.vlm
VGAM,export,deplot
VGAM,export,deplot.default
VGAM,export,deplot.lms.bcg
VGAM,export,deplot.lms.bcn
VGAM,export,deplot.lms.yjn
VGAM,export,deplot.lms.yjn2
VGAM,export,deplot.vglm
VGAM,export,deviance.vlm
VGAM,export,deviance.qrrvglm
VGAM,export,df.residual_vlm
VGAM,export,dirmultinomial
VGAM,export,dirmul.old
VGAM,export,dtheta.deta
VGAM,export,d2theta.deta2
VGAM,export,cloglog
VGAM,export,cauchit
VGAM,export,extlogit
VGAM,export,explink
VGAM,export,fisherz
VGAM,export,logc
VGAM,export,loge
VGAM,export,logneg
VGAM,export,logit
VGAM,export,logoff
VGAM,export,negreciprocal
VGAM,export,probit
VGAM,export,reciprocal
VGAM,export,rhobit
VGAM,export,golf
VGAM,export,polf
VGAM,export,nbolf
VGAM,export,nbolf2
VGAM,export,Cut
VGAM,export,ordpoisson
VGAM,export,poisson.points
VGAM,export,dpois.points
VGAM,export,erlang
VGAM,export,dfelix
VGAM,export,felix
VGAM,export,fittedvlm
VGAM,export,fittedvsmooth.spline
VGAM,export,foldsqrt
VGAM,export,formulavlm
VGAM,export,formulaNA.VGAM
VGAM,export,garma
VGAM,export,gaussianff
VGAM,export,hypersecant
VGAM,export,hypersecant01
VGAM,export,hyperg
VGAM,export,inv.binomial
VGAM,export,InverseBrat
VGAM,export,inverse.gaussianff
VGAM,export,is.Numeric
VGAM,export,mccullagh89
VGAM,export,leipnik
VGAM,export,dlevy
VGAM,export,plevy
VGAM,export,qlevy
VGAM,export,rlevy
VGAM,export,levy
VGAM,export,lms.bcg.control
VGAM,export,lms.bcn.control
VGAM,export,lmscreg.control
VGAM,export,lms.yjn.control
VGAM,export,lms.bcg
VGAM,export,lms.bcn
VGAM,export,lms.yjn
VGAM,export,lms.yjn2
VGAM,export,dlms.bcn
VGAM,export,qlms.bcn
VGAM,export,lqnorm
VGAM,export,dbilogis
VGAM,export,pbilogis
VGAM,export,rbilogis
VGAM,export,bilogistic
VGAM,export,logistic1
VGAM,export,logistic
VGAM,export,logLik.vlm
VGAM,export,latvar.rrvgam
VGAM,export,latvar.Coef.qrrvglm
VGAM,export,latvar.rrvglm
VGAM,export,latvar.qrrvglm
VGAM,export,lvplot.rrvgam
VGAM,export,Rank
VGAM,export,Rank.rrvglm
VGAM,export,Rank.qrrvglm
VGAM,export,Rank.rrvgam
VGAM,export,Max.Coef.qrrvglm
VGAM,export,Max.qrrvglm
VGAM,export,is.bell.vlm
VGAM,export,is.bell.rrvglm
VGAM,export,is.bell.qrrvglm
VGAM,export,is.bell.rrvgam
VGAM,export,is.bell
VGAM,export,model.matrix.qrrvglm
VGAM,export,model.matrixvlm
VGAM,export,model.framevlm
VGAM,export,nakagami
VGAM,export,dnaka
VGAM,export,pnaka
VGAM,export,qnaka
VGAM,export,rnaka
VGAM,export,namesof
VGAM,export,nlminbcontrol
VGAM,export,negloge
VGAM,export,Opt.Coef.qrrvglm
VGAM,export,Opt.qrrvglm
VGAM,export,persp.rrvgam
VGAM,export,micmen
VGAM,export,plot.rrvgam
VGAM,export,plotpreplotvgam
VGAM,export,plotvglm
VGAM,export,plotvlm
VGAM,export,plotvsmooth.spline
VGAM,export,powerlink
VGAM,export,predict.rrvgam
VGAM,export,predictrrvgam
VGAM,export,predictors
VGAM,export,predictors.vglm
VGAM,export,predictqrrvglm
VGAM,export,predict.rrvglm
VGAM,export,predict.vgam
VGAM,export,predictvglm
VGAM,export,predict.vlm
VGAM,export,predictvsmooth.spline
VGAM,export,predictvsmooth.spline.fit
VGAM,export,show.Coef.rrvgam
VGAM,export,show.Coef.qrrvglm
VGAM,export,show.Coef.rrvglm
VGAM,export,show.rrvglm
VGAM,export,show.summary.rrvgam
VGAM,export,show.summary.qrrvglm
VGAM,export,show.summary.rrvglm
VGAM,export,show.summary.vgam
VGAM,export,show.summary.vglm
VGAM,export,show.summary.vlm
VGAM,export,show.vanova
VGAM,export,show.vgam
VGAM,export,show.vglm
VGAM,export,show.vlm
VGAM,export,show.vglmff
VGAM,export,show.vsmooth.spline
VGAM,export,process.binomial2.data.VGAM
VGAM,export,process.categorical.data.VGAM
VGAM,export,negzero.expression.VGAM
VGAM,export,qtplot
VGAM,export,qtplot.default
VGAM,export,qtplot.gumbel
VGAM,export,qtplot.gumbelff
VGAM,export,qtplot.lms.bcg
VGAM,export,qtplot.lms.bcn
VGAM,export,qtplot.lms.yjn
VGAM,export,qtplot.lms.yjn2
VGAM,export,qtplot.vextremes
VGAM,export,qtplot.vglm
VGAM,export,explot.lms.bcn
VGAM,export,rlplot
VGAM,export,rlplot.gevff
VGAM,export,rlplot.gev
VGAM,export,rlplot.vextremes
VGAM,export,rlplot.vglm
VGAM,export,rlplot
VGAM,export,rlplot.vglm
VGAM,export,rrar.control
VGAM,export,SurvS4
VGAM,export,is.SurvS4
VGAM,export,as.character.SurvS4
VGAM,export,show.SurvS4
VGAM,export,simple.exponential
VGAM,export,better.exponential
VGAM,export,simple.poisson
VGAM,export,seq2binomial
VGAM,export,size.binomial
VGAM,export,sm.scale1
VGAM,export,sm.scale2
VGAM,export,summary.rrvgam
VGAM,export,summary.grc
VGAM,export,summary.qrrvglm
VGAM,export,summary.rrvglm
VGAM,export,summaryvgam
VGAM,export,summaryvglm
VGAM,export,summaryvlm
VGAM,export,s.vam
VGAM,export,terms.vlm
VGAM,export,termsvlm
VGAM,export,Tol.Coef.qrrvglm
VGAM,export,Tol.qrrvglm
VGAM,export,triangle
VGAM,export,dtriangle
VGAM,export,ptriangle
VGAM,export,qtriangle
VGAM,export,rtriangle
VGAM,export,valid.vknotl2
VGAM,export,vcovvlm
VGAM,export,vglm.fit
VGAM,export,vgam.fit
VGAM,export,vglm.garma.control
VGAM,export,vglm.multinomial.control
VGAM,export,vglm.multinomial.deviance.control
VGAM,export,vglm.VGAMcategorical.control
VGAM,export,vlm
VGAM,export,vlm.control
VGAM,export,vnonlinear.control
VGAM,export,wweights
VGAM,export,yeo.johnson
VGAM,export,dzipf
VGAM,export,pzipf
VGAM,export,rzipf
VGAM,export,zipf
VGAM,export,zeta
VGAM,export,zetaff
VGAM,export,dzeta
VGAM,export,lm2vlm.model.matrix
VGAM,export,vlm2lm.model.matrix
VGAM,export,ddagum
VGAM,export,rdagum
VGAM,export,qdagum
VGAM,export,pdagum
VGAM,export,dagum
VGAM,export,dfisk
VGAM,export,pfisk
VGAM,export,qfisk
VGAM,export,rfisk
VGAM,export,fisk
VGAM,export,dlomax
VGAM,export,plomax
VGAM,export,qlomax
VGAM,export,rlomax
VGAM,export,lomax
VGAM,export,dinv.lomax
VGAM,export,pinv.lomax
VGAM,export,qinv.lomax
VGAM,export,rinv.lomax
VGAM,export,inv.lomax
VGAM,export,dparalogistic
VGAM,export,pparalogistic
VGAM,export,qparalogistic
VGAM,export,rparalogistic
VGAM,export,paralogistic
VGAM,export,dinv.paralogistic
VGAM,export,pinv.paralogistic
VGAM,export,qinv.paralogistic
VGAM,export,rinv.paralogistic
VGAM,export,inv.paralogistic
VGAM,export,dsinmad
VGAM,export,psinmad
VGAM,export,qsinmad
VGAM,export,rsinmad
VGAM,export,sinmad
VGAM,export,lognormal
VGAM,export,dpolono
VGAM,export,ppolono
VGAM,export,rpolono
VGAM,export,dgpd
VGAM,export,pgpd
VGAM,export,qgpd
VGAM,export,rgpd
VGAM,export,gpd
VGAM,export,dgev
VGAM,export,pgev
VGAM,export,qgev
VGAM,export,rgev
VGAM,export,gev
VGAM,export,gevff
VGAM,export,dlaplace
VGAM,export,plaplace
VGAM,export,qlaplace
VGAM,export,rlaplace
VGAM,export,laplace
VGAM,export,dalap
VGAM,export,palap
VGAM,export,qalap
VGAM,export,ralap
VGAM,export,alaplace1.control
VGAM,export,alaplace2.control
VGAM,export,alaplace3.control
VGAM,export,alaplace1
VGAM,export,alaplace2
VGAM,export,alaplace3
VGAM,export,dloglap
VGAM,export,ploglap
VGAM,export,qloglap
VGAM,export,rloglap
VGAM,export,loglaplace1.control
VGAM,export,loglaplace1
VGAM,export,dlogitlap
VGAM,export,plogitlap
VGAM,export,qlogitlap
VGAM,export,rlogitlap
VGAM,export,logitlaplace1.control
VGAM,export,logitlaplace1
VGAM,export,dprobitlap
VGAM,export,pprobitlap
VGAM,export,qprobitlap
VGAM,export,rprobitlap
VGAM,export,dclogloglap
VGAM,export,pclogloglap
VGAM,export,qclogloglap
VGAM,export,rclogloglap
VGAM,export,dcard
VGAM,export,pcard
VGAM,export,qcard
VGAM,export,rcard
VGAM,export,cardioid
VGAM,export,fff
VGAM,export,fff.control
VGAM,export,mbesselI0
VGAM,export,vonmises
VGAM,export,AA.Aa.aa
VGAM,export,AB.Ab.aB.ab
VGAM,export,ABO
VGAM,export,acat
VGAM,export,betaR
VGAM,export,betaff
VGAM,export,dbetageom
VGAM,export,pbetageom
VGAM,export,rbetageom
VGAM,export,betageometric
VGAM,export,dbetanorm
VGAM,export,pbetanorm
VGAM,export,qbetanorm
VGAM,export,rbetanorm
VGAM,export,#betanorm
VGAM,export,betaprime
VGAM,export,betaII
VGAM,export,zipebcom
VGAM,export,binom2.or
VGAM,export,dbinom2.or
VGAM,export,rbinom2.or
VGAM,export,binom2.rho
VGAM,export,dbinom2.rho
VGAM,export,rbinom2.rho
VGAM,export,binom2.Rho
VGAM,export,binomialff
VGAM,export,biplot.rrvglm
VGAM,export,brat
VGAM,export,bratt
VGAM,export,Brat
VGAM,export,calibrate.qrrvglm.control
VGAM,export,calibrate.qrrvglm
VGAM,export,calibrate
VGAM,export,cao.control
VGAM,export,cao
VGAM,export,cdf.lmscreg
VGAM,export,cgo
VGAM,export,chisq
VGAM,export,clo
VGAM,export,concoef
VGAM,export,Coef
VGAM,export,Coef.qrrvglm
VGAM,export,Coef.rrvglm
VGAM,export,Coef.vlm
VGAM,export,predictqrrvglm
VGAM,export,cratio
VGAM,export,cumulative
VGAM,export,propodds
VGAM,export,prplot
VGAM,export,prplot.control
VGAM,export,deplot.lmscreg
VGAM,export,dirichlet
VGAM,export,exponential
VGAM,export,A1A2A3
VGAM,export,lgamma1
VGAM,export,lgamma3
VGAM,export,gammahyperbola
VGAM,export,gengamma.stacy
VGAM,export,gamma1
VGAM,export,gamma2
VGAM,export,gammaR
